กดชักโครก,gòt chák krôok,9000000
กรรมการ,gam-má-gaan,9000000
กรรมการผู้จัดการ,gam-má-gaan pûu-jàt-gaan,9000000
กระดาษ,grà-dàat,9000000
กระดูก,grà-dùuk,9000000
กระเป๋า,grà-bpǎo,9000000
กระเพาะปลา,grà-pɔ́ bplaa,9000000
กระโปรง,grà bproong,9000000
กลับบ้าน,glàp bâan,9000000
กล่อง,glɔ̀ɔng,9000000
กล้วย,glûai,9000000
กวาดบ้าน,gwàat bâan,9000000
กว่า,gwàa,9000000
กะลาสี,gà-laa-sǐi,9000000
กับ,gàp,9000000
กัมพูชา,gam-puu-chaa,9000000
กางเกง,gaang-geeng,9000000
กางเกงชั้นใน,gaang-geeng chán nai,9000000
การประมง,gaan bprà-mong,9000000
การฝีมือ,gaan fǐi-mʉʉ,9000000
การฝึกงาน,gaan-fʉ̀k-ngaan,9000000
การเต้นของหัวใจ,gaan dtên kɔ̌ɔng hǔa jai,9000000
กาแฟ,gaa-fɛɛ,9000000
กำไล,gam-lai,9000000
กิน,gin,9000000
กี่,gìi,9000000
กี่ทุ่ม,gìi-tûm,9000000
กี่ยาม,gìi-yaam,9000000
กี่ไมง,gìi-moong,9000000
กุ้ง,gûng,9000000
กุ้งอบวุ้นเส้น,gûng òp wún sêen,9000000
ก็,gɔ̂ɔ,9000000
ก่อน,gɔ̀ɔn,9000000
ก๋วนจั๊บ,gǔai-jáp,9000000
ก๋วยเตี๋ยว,gǔai-dtǐao,9000000
ก๋วยเตี๋ยวคั่ว,gǔai-dtǐao kûa,9000000
ก๋วยเตี๋ยวต้มยำ,gǔai-dtǐao dtôm-yam,9000000
ก๋วยเตี๋ยวเรือ,gǔai-dtǐao rʉa,9000000
ขน,kǒn,9000000
ขนตา,kǒn dtaa,9000000
ขนม,kà-nǒm,9000000
ขนมจีน,kà-nǒm jiin,9000000
ขนมจีบ,kà-nǒm jìip,9000000
ขนมผักกาด,kà-nǒm pàk-gàat,9000000
ขนุน,kà-nǔm,9000000
ขวด,kùat,9000000
ขวา,kwǎa,9000000
ขอ,kɔ̌ɔ,9000000
ของ,kɔ̌ɔng,9000000
ของหวาน,kɔ̌ɔng wǎan,9000000
ขอทาน,kɔ̌ɔ-taan,9000000
ขอบคุณ,kɔ̀ɔp-kun,9000000
ขอบใจ,kɔ̀ɔp-jai,9000000
ขอพูดกับ,kɔ̌ɔ pûut gàp,9000000
ขอสาย,kɔ̌ɔ sǎai,9000000
ขอโทษ,kɔ̀ɔ-tôot,9000000
ขันนำ้,kǎn náam,9000000
ขับ,kàp,9000000
ขา,kǎa,9000000
ขาย,kǎai,9000000
ขี่,kìi,9000000
ขี้,kîi,9000000
ขึ้นรถ,kʉ̂n rót,9000000
ขเาวแกง,kâao gɛɛng,9000000
ขโมย,kà-mooi,9000000
ข้อเท้า,kɔ̂ɔ táao,9000000
ข้าม,kâam,9000000
ข้าราชการ,kâa râat-chá-gaan,9000000
ข้าว,kâao,9000000
ข้าวขาหมู,kâao kǎa-mǔu,9000000
ข้าวซอย,kâao sɔɔi,9000000
ข้าวต้ม,kâao-dtôm,9000000
ข้าวผัด,kâao pàt,9000000
ข้าวมนไก่,kâao man gài,9000000
ข้าวหนเาไก่,kâao nâa gài,9000000
ข้าวหมกไก่,kâao mòk gài,9000000
ข้าวหมแดง,kâao mǔu-dɛɛng,9000000
ข้าวเหนียว,kâao-nǐao,9000000
คน,kon,9000000
คนขับรถ,kon kàp-rót,9000000
คนเดียว,kon diao,9000000
ครอบครัว,krɔ̂ɔp krua,9000000
ครับ,kráp,9000000
ครีม,kriim,9000000
ครีมนวดผม,kriim nûat p̀̌m,9000000
ครีมโกนหนวด,kriim goon nùat,9000000
ครึ่ง,krʉ̂ng,9000000
คลอง,klɔɔng,9000000
คลีนิค,klii-nìk,9000000
คลื่นไส้,klʉ̂ʉn sâi,9000000
ความดัน,kwaam dan,9000000
ความทุกข์,kwaam túk,9000000
ความสุข,kwaam sùk,9000000
คอ,kɔɔ,9000000
คอลัมพ์นิส,kɔɔ-lâm-nít,9000000
คอหมูย่าง,kɔɔ mǔu yâang,9000000
คัน,kan,9000000
คิ้ว,kíu,9000000
คึอ,kʉʉ,9000000
คืน,kʉʉn,9000000
คืนนี้,kʉʉn níi,9000000
คืนพรุ่งนี้,kʉʉn prûng-níi,9000000
คืนวานนี้,kʉʉn waan-níi,9000000
คุณ,kun,9000000
คุย,kui,9000000
คุยกับเพื่อน,kui gàp pʉ̂an,9000000
คุยกับแฟน,kui gàp fɛɛn,9000000
ค่ะ,kâ,9000000
ค่าติดตั้ง,kâa dt̀t-dtâng,9000000
ค่ารถ,kâa rót,9000000
ค่าโดยสาร,kâa dooi-sǎan,9000000
ค่าโทรศัพท์,kâa too-rá-sàp,9000000
งั้น,ngán,9000000
งานเสรี,ngaan see-rii,9000000
ง่าย,ngâai,9000000
จมนำ้,jom náam,9000000
จมูก,jà-mùuk,9000000
จักรยาน,jàk-grà-yaan,9000000
จับเวลา,jáp wee-laa,9000000
จาก,jàak,9000000
จาน,jaan,9000000
จำ,jam,9000000
จำได้,jam dâi,9000000
จำไม่ได้,jam mâi dâi,9000000
จิตกร,jìt-dtà-gɔɔn,9000000
จีน,jiin,9000000
จืด,jʉ̀ʉt,9000000
จ่ายตลาด,jàai dtà-làat,9000000
ฉัน,chǎn,9000000
ฉี่,chìi,9000000
ชมพู่,chom-pûu,9000000
ชวด,chûat,9000000
ชอบ,chɔ̂ɔp,9000000
ชัด,chát,9000000
ชั่วโมง,chûa-moong,9000000
ชา,chaa,9000000
ชานมเย็น,chaa-nom-yen,9000000
ชาลาเปา,saa-laa-bpao,9000000
ชาเย็น,chaa-yen,9000000
ชาไข่มุก,chaa kài-múk,9000000
ชื่อ,chʉ̂ʉ,9000000
ชูรส,chuu-rót,9000000
ช้า,cháa,9000000
ซอย,sɔɔi,9000000
ซักครู่,sák-krûu,9000000
ซักผ้า,sák pâa,9000000
ซาเล้ง,saa léeng,9000000
ซีอิ้ว,sii-îu,9000000
ซื้อ,sʉʉ,9000000
ซื้อของ,sʉ́ʉ kɔ̌ɔng,9000000
ซุปเปอร์มาเก็ต,súp-bpəə-maa-gèt,9000000
ซ้าย,sáai,9000000
ญติ,yâat,9000000
ณี่ปุ่น,yîi-bpùn,9000000
ดก้าสิบ,gâo sìp,9000000
ดังๆ,dang dang,9000000
ดารา,daaraa,9000000
ดิชั้น,dì-chàn,9000000
ดินสอ,din-sɔ̌ɔ,9000000
ดึก,dʉ̀k,9000000
ดื่ม,dʉ̀ʉm,9000000
ดูละคร,duu lá-kɔɔn,9000000
ด้วย,dûai,9000000
ด้วยกัน,dûai-gan,9000000
ตกนำ้,dtòk náam,9000000
ตรง,dtrong,9000000
ตรวจ,dtrùat,9000000
ตรอก,dtrɔ̀ɔk,9000000
ตระกูล,dtrà-guun,9000000
ตลาด,dtà-làat,9000000
ตอน,dtɔɔn,9000000
ตอนกลางคืน,dtɔɔn glaang kʉʉn,9000000
ตอนคืน,dtɔɔn hǔa kâm,9000000
ตอนดึก,dtɔɔn dʉ̀k,9000000
ตอนนี้,dtɔɔn níi,9000000
ตอนบ่าย,dtɔɔn bàai,9000000
ตอนสาย,dtɔɔn sǎai,9000000
ตอนเช้า,dtɔɔn cháo,9000000
ตอนเที่ยง,dtɔɔn tîang,9000000
ตอนเย็น,dtɔɔn yen,9000000
ตอนไหน,dtɔɔn nǎi,9000000
ตัด,dtàt,9000000
ตัดผม,dtàt pǒm,9000000
ตัดสาย,dtàt sǎai,9000000
ตับ,dtàp,9000000
ตับปิ้ง,dtàp bpîng,9000000
ตัรง,dtrong,9000000
ตัว,dtua,9000000
ตั้งครรภ์,dtâng kan,9000000
ตั้งท้อง,dtâng tɔ́ɔng,9000000
ตั้งแต่,dtâng dtɛ̀ɛ,9000000
ตั๋ว,dyǔa,9000000
ตา,dtaa,9000000
ตากผ้า,dtàak pâa,9000000
