北二高,bak4 li7 go1
剝皮,bak4 pe5
剝皮,bak4 pue5
北勢溪,bak4 si3 ke1
剝削,bak4 siah4
北二高,bak4 zzi7 go1
縛,bak8
贌,bak8
贌田,bak8 can5
縛跤,bak8 ka1
縛跤縛手,bak8 ka1 bak8 ciu2
縛粽,bak8 zang3
扳,ban1
斑,ban1
班,ban1
般,ban1
頒,ban1
斑馬,ban1 bbe2
斑馬線,ban1 bbe2 snua3
斑馬,ban1 bbna2
斑馬線,ban1 bbna2 snua3
頒佈,ban1 boo3
班長,ban1 dniu2
斑鴿,ban1 gah4
扳過來,ban1 ge3 lai5
班級,ban1 gip4
扳過來,ban1 gue3 lai5
頒發,ban1 huat4
斑節蝦,ban1 zat4 he5
斑芝,ban1 zi1
頒獎,ban1 ziong2
板,ban2
版,ban2
舨,ban2
闆,ban2
扳仔,ban2 a2
板仔,ban2 a2
版面,ban2 bbin7
版本,ban2 bun2
版圖,ban2 doo5
版權,ban2 guan5
版權,ban2 kuan5
板膋,ban2 la5
板嘹,ban2 liao5
版畫,ban2 ue7
便,ban5
瓶,ban5
貧惰,ban5 dnua7
貧惰骨,ban5 dnua7 gut4
便宜,ban5 ggi5
扮,ban7
瓣,ban7
範,ban7
辦,ban7
辦案,ban7 an3
扮笑面,ban7 cio3 bbin7
貧惰,ban7 dnua7
貧惰骨,ban7 dnua7 gut4
辦桌,ban7 doh4
辦公,ban7 gong1
扮公伙仔,ban7 gong1 he2 a2
扮公伙仔,ban7 gong1 hue2 a2
辦公室,ban7 gong1 sik4
辦貨,ban7 he3
辦法,ban7 huat4
辦貨,ban7 hue3
扮演,ban7 ian2
辦理,ban7 li2
範勢,ban7 se3
扮仙,ban7 sian1
辦事,ban7 su7
辦事處,ban7 su7 cu3
封,bang1
崩,bang1
幫,bang1
枋,bang1
邦,bang1
枋仔,bang1 a2
幫忙,bang1 bbang5
枋模,bang1 bboo5
崩盤,bang1 bnua5
封條,bang1 diao5
枋堵,bang1 doo2
邦交,bang1 gao1
板橋,bang1 gio5
板橋區,bang1 gio5 ku1
枋橋頭,bang1 gio5 tao5
枋寮,bang1 liao5
枋寮鄉,bang1 liao5 hiong1
幫派,bang1 pai3
崩山,bang1 snua1
枋山,bang1 snua1
枋山鄉,bang1 snua1 hiong1
幫贊,bang1 zan7
幫助,bang1 zoo7
綁,bang2
綁票,bang2 pio3
放,bang3
放目,bang3 bbak8
放牧,bang3 bbok8
放裒,bang3 boo5
放臭屁,bang3 cao3 pui3
放銃,bang3 cing3
放手,bang3 ciu2
放重利,bang3 dang7 lai7
放刁,bang3 diao1
放毒,bang3 dok8
放假,bang3 ga2
放假,bang3 ga3
放工,bang3 gang1
放火,bang3 he2
放風聲,bang3 hong1 snia1
放符仔,bang3 hu5 a2
放火,bang3 hue2
放血,bang3 hueh4
放血,bang3 huih4
放粉鳥,bang3 hun2 ziao2
